track_id,track_name,duration_ms,popularity,explicit,key,mode,tempo,time_signature,preview_url,artist_genres
0GpCIG97O5vQupnxMRDqjR,Arrival,394149,0,False,,,,,,"melodic techno, melodic house"
47CIsUktv8PGNWiHm4lahX,Take Me,242000,58,False,,,,,,
4u51z6hVh3pmoP7FSiibDW,Face Of Summer,398320,23,False,,,,,,"trance, progressive trance, progressive house, electronica, edm"
0h9xxCoXw2LkdJG9pR79RN,Neutron Dance - Edit,171613,34,False,,,,,,"italo disco, nu disco, indie dance"
1shDLpsNopiFi72lzxr7mI,On My Way,264786,0,False,,,,,,"edm, edm"
52ikpG7wqDrqAkocLVJjrx,Echoes,361306,31,False,,,,,,"hard house, hard house, techno, acid techno, hard techno, hard house, hard techno, techno, acid techno"
1ffXmvAVzxOGTbsxgKxJrk,Moonspell,466479,13,False,,,,,,"organic house, melodic house, melodic techno, indie dance, melodic techno, melodic house, organic house, progressive house, afro house"
5y9bM9BJMyDHKY0xVYcIVo,Rose Quartz,253108,0,False,,,,,,chillwave
6zbnpAx9RH1W0dS4JEqdpc,Spaceman,284546,0,False,,,,,,alternative rock
3ObaiFDGS1AgLeKbYOnZQX,Eden,294000,13,False,,,,,,"glitch, dub techno, idm"
04nTHo6rcRMLWPf6fJa6lN,Out Of Time - Original Mix,426097,3,False,,,,,,"techno, acid techno"
5N43rwxkC5bpZIoMrfg2k5,The Best - Radio Edit,204218,0,True,,,,,,nu disco
57ol0VGQfdqoHfhRfG9k0i,My Own Throne,263735,0,False,,,,,,nu disco
5DGsHMStyvLxUcPgAYHfLK,Vortex - Krystal Klear Remix,480168,7,False,,,,,,"electroclash, indie dance, italo disco, nu disco, indie dance"
4SnlvgH1WS4Nrsg52kNjRX,Warning,200466,3,False,,,,,,noise rock
3425OMM9bb64VMNXXldLvU,Ray,414646,43,False,,,,,,"melodic techno, melodic house, progressive house"
0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,246173,62,False,,,,,,"indie rock, indie, alternative rock"
7888F1QWPTn4cPbuknNV4T,HIT EM WHERE IT HURTS,165499,45,False,,,,,,indie r&b
6TR0FGw4zhlGbQALN065AI,Breathe,194232,61,False,,,,,,"melodic techno, house, progressive house, melodic house, tech house, melodic techno, progressive house, melodic house"
6TjL5Cp1AeTMzhFdamNwL8,Wave - Sorg Radio Version,212414,8,False,,,,,,electro
0DjCwxpgho4eGcoDKhVxG7,Restless - Radio Edit,205994,0,False,,,,,,"hard techno, techno, acid techno, techno"
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,182693,79,False,,,,,,"pop punk, emo"
7cffHI56eBiji4a7g3YGeq,Quality Control,311666,0,False,,,,,,"hard techno, techno, acid techno"
0gCOvKjdRTOYBk1LIaRini,Anahera,270506,0,False,,,,,,"trance, progressive trance, trance, progressive trance"
6r7FXNO57mlZCBY6PXcZZT,Five Hours,326887,64,False,,,,,,"melbourne bounce, electro house"
02EC84nMKvrL83QTEwBIPQ,You Take Me Away,423466,0,False,,,,,,"trance, eurodance"
0tPk6OPi760BD6C5WtqcqG,Kyoto,195243,52,False,,,,,,melodic house
2vPJlcwS31XkicWRCv5sFC,Cyanure Dance,575998,31,False,,,,,,"techno, hard techno, acid techno, tekno"
3i742n37mQpCvRDPgL1Cec,Summer in Marseille,130917,50,False,,,,,,jazz house
27rM1EZAXXDtRbwnn1hszm,I O U,212293,0,False,,,,,,
426lDtGrejS1wga7gmAmDv,No Man No Cry - Jimmy Sax Version,419500,53,False,,,,,,"organic house, minimal techno"
22bNlvnDQbYAq0Ex2sduSu,Orbital,546341,24,False,,,,,,"melodic techno, melodic house, techno, progressive house"
6rAA0RStXe4glglmQKPwr8,My blood - Flutters Remix,455517,17,False,,,,,,"deep house, nu disco"
3VN02Dd0cTbGexggrPu3iK,Zenit,125142,0,False,,,,,,
0CF7nkpvuwLiVRLscXSura,Renee,179125,0,False,,,,,,bedroom pop
0AjOXYBi68jDSQT7n5Ng1c,Queen of Hearts,236000,11,False,,,,,,
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),209893,2,False,,,,,,"melodic bass, future bass, edm"
5pUtrlnTWtIF3x3t1eZ1ki,Games Continued (feat. Marie Plassard) - Extended Mix,378693,28,False,,,,,,"tropical house, electro swing, french r&b, pop urbaine, french pop"
2Yfmdwl7LqXHxdWly1s3Sm,The Keys,236946,0,False,,,,,,french indie pop
6CiW8ZvZQYHyCdKsfYeJYL,Liquid Fantasy,330000,27,False,,,,,,"melodic techno, melodic house, techno, melodic techno, melodic house"
5w4iizOwm46grMUcn9QFcY,Fantasya 3000,205887,21,False,,,,,,"melodic house, melodic techno"
7alddnGiaV7LqTJlnAqKZu,Clap Your Hands - Solomun Remix / Radio Edit,259205,46,False,,,,,,"melodic techno, minimal techno, techno, deep house, melodic house"
3GyOPU16lqk4zQgzX3jBF8,Les vitrines,197654,0,False,,,,,,french indie pop
7lu6YLrlB1MU7HW8DJSuPa,At The Door,310373,59,False,,,,,,"garage rock, indie rock, alternative rock"
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,231545,75,False,,,,,,
0i77506epd8NgmHxZwMOwS,Heavy Is The Crown (Original Score) (from the series Arcane League of Legends),101533,53,False,,,,,,
0fgSowdCdBhR53PoDH03JU,Trouw,498107,3,False,,,,,,"techno, acid techno, hard techno, tekno"
0gv9o9mPK1JQeZd3eMFdTa,Lightning Strikes,238128,37,False,,,,,,"electro house, edm, big room, hardstyle"
04NzfvGky8pjtMX7u5TpAC,Man On the Moon - Miguel Campbell Remix,348520,0,False,,,,,,
62ZD37RdJGcT39jCC8XLX4,Fame for Sale,251533,0,False,,,,,,"nu disco, french house, french indie pop, electroclash"
1iZTuY3wspO4DxFXBD58WX,Dammit,166266,0,True,,,,,,"pop punk, punk, rock, skate punk, emo"
727SCCXFpgIU9nYtS4OqgD,Borax - Oliver Koletzki Rework,410803,17,False,,,,,,"melodic house, melodic techno, melodic techno, melodic house, organic house, minimal techno"
5kAwEqCAJ4yHdHmlAMSczs,These Are Just Places To Me Now,421700,56,False,,,,,,"jazz house, lo-fi house, disco house, funky house"
6fx1fKIs5e0pBL5FpdC7RB,MakeDamnSure,208280,1,False,,,,,,"emo, pop punk, screamo, post-hardcore, punk"
4yjoFroiLO7KpM2CDUH2ie,Countach - Original,459427,27,False,,,,,,"tech house, acid techno"
0oFOSTUaQ0t22nnQBHufUZ,stayinit,274925,19,False,,,,,,"stutter house, house, uk garage, breakbeat"
4LW5HsiZ9bWNnDtBEYVVuq,KICKASS,182292,21,False,,,,,,j-rock
70s6Wy3XOZXUHN6YOGv1Wg,June,403586,0,False,,,,,,
64cVYhfF7RaYX2LDiK2dpR,Carte Blanche,205800,0,False,,,,,,trance
7JBnzN2y2Wund2xmkZCIJi,I Wanna Know - Alesso & Deniz Koyu Remix,326960,0,False,,,,,,"edm, progressive house"
2DayOatjyTqcjPy15Mh1Tr,Quai 1B,440500,6,False,,,,,,"eurodance, hard house, trance"
7jYUaoOfdcYgUvkK8NnFfx,Tranz,162626,68,False,,,,,,
5XGADIsRq712VGyYmOU3XL,Through The Night,153333,18,False,,,,,,"techno, acid techno, hard techno, tekno, minimal techno, techno, hard techno, acid techno"
0GDvJyuEswEp7BDVY0ZKmS,It Must Be The Weather,375293,0,False,,,,,,"nu disco, indie dance, alternative dance"
3cow94VzEhI1236UDcbwJp,All It Takes,278946,0,False,,,,,,"french house, nu disco"
6Cycdzse284tjIva9klJXJ,Pegasus Seiya,204000,37,False,,,,,,glam rock
75wP09efeYdo6B644E33vf,Better On My Own (feat. Anabel Englund),288335,33,False,,,,,,house
3TKSsfL038iwxiVcckl2UV,Fantasy,386083,11,False,,,,,,"hard techno, techno, acid techno, tekno, hardcore techno"
6wVViUl2xSRoDK2T7dMZbR,Bizarre Love Triangle,263213,65,False,,,,,,"new wave, synthpop, post-punk, madchester"
1t0Jmqg1pKVBbxjQFZebeR,Marea (we’ve lost dancing),285375,66,False,,,,,,"stutter house, house"
0hRsVat24KvFZOSDihwNyT,RTRIG,431627,0,False,,,,,,"techno, acid techno, hard techno, tekno"
4YbwDpBNSnxw5xxZvrYaEo,Midnight Worker,290826,8,False,,,,,,
2pkIZ2AuuKwkkqasf5wXRo,Under the Moon,221659,54,False,,,,,,"hard house, techno, phonk, hard techno, hard house, hard techno, techno, bounce, trance"
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,253533,75,False,,,,,,"g-funk, west coast hip hop, old school hip hop, brazilian bass"
5miqYQTJsEOAEGYWG9DLsU,Mind Trip - Original Mix,358000,0,False,,,,,,
2nWw7VrUn8Ijo45K6WIIna,Vielleicht Vielleicht - Holy Priest & elMefti Remix,169818,76,False,,,,,,"german indie, neue deutsche welle, german indie pop, german indie, german indie pop, hard techno, techno, tekno, hardcore techno, hard techno, techno, tekno, hardcore techno"
6a25inJpWjDP9WwKgO8gFI,Betrayal,366614,31,False,,,,,,"melodic techno, melodic house, techno"
3T6zu9vlpyVh8j6VMcuExZ,When We Break,284327,0,False,,,,,,indie soul
63lctya7LlMoW5iht9JAVZ,Light Headed,178720,32,False,,,,,,edm
201Ewjpy5yGB0JqBtQIm3Y,Running (feat. Cleopold) - Original Mix,271521,1,False,,,,,,"melodic techno, melodic house, progressive house"
5XWcRWXzlCovDeE7TnJAjW,Lace Star - Siamese Soundsystem Remix,412064,3,False,,,,,,"indie dance, melodic house"
0uKKDJ3L2ayyhrrhT4iI9v,Nova,442525,0,False,,,,,,"melodic techno, techno, melodic house, minimal techno"
3LteC4B7ByWRoVBnMF9A76,Moby - Tale Of Us & Anyma Remix,348643,28,False,,,,,,"downtempo, trip hop, melodic techno, techno, melodic house, minimal techno, melodic techno, melodic house, techno, stutter house"
3xaYNulG8k2OZaAOpPbvbu,Doubts,340830,0,False,,,,,,"melodic techno, melodic house, afro house, techno"
0qqwzVWiVmIRynDh1nTGCG,Chemicals,222075,0,False,,,,,,"edm, trance, big room, house, future house, edm"
5B83lmCIpUZbp3llYUN3Mg,Hope,220425,31,False,,,,,,
1xPSDf8z4dH46gkvlLtvDO,Maniac,244706,6,False,,,,,,
0FUUkCK8Mw51Bgq4in85Qp,Symbiotic Nature,374250,14,False,,,,,,dub techno
5C0ivQMxes2lWuOANhvVAm,GIANTS,191720,56,False,,,,,,"reggaeton, latin, k-pop"
0WAN1fd9IolU2wTsFfJFQw,Hunter,404851,0,False,,,,,,"melodic techno, melodic house, deep house"
5wDHm6XJA1vkysHDPdI8Db,Teatro,404996,0,False,,,,,,"techno, acid techno, techno, acid techno, melodic techno, hard techno"
2Uxn9uOgMUcGyy25SaMdq6,Break the Rules,203907,38,True,,,,,,"hyperpop, art pop"
5BervU7PHyHTtYpzT3bYAD,Get Free,289973,0,False,,,,,,"moombahton, dubstep, dub"
4UZRjeuXVsXNgYR3sly2FZ,Embrace,456693,30,False,,,,,,"trance, progressive trance, progressive house, electronica, edm"
3DGJis28dEC0AWW4TMzLza,They Don't Know Us - Radio Edit,197267,0,False,,,,,,"big room, edm"
0m1gkehSAaihdNYwyJdxbd,Never Lost,198717,0,False,,,,,,"future bass, drumstep, bass music"
3YtL6y0eib6vgPmvF3mUed,Finally - Radio Edit,199488,0,False,,,,,,"future house, house"
0C6aMqg0IlMqSNTxpmRbko,Elements,417230,0,False,,,,,,"techno, acid techno, hard techno, tekno"
7rMy6o5htW9MNnYjDEkR45,Meta,341000,31,False,,,,,,"hard techno, techno, hard techno, techno, techno, hard techno, acid techno"
2k5ie8OuFMOfoeUA4nY9mM,Blue Is The Distance,313933,0,False,,,,,,"tech house, house, tech house"
14e7Xs24shtJXF05kOUjDz,Let's Get Retarded,215920,0,False,,,,,,
5UujU8i6K36nTX5TT9p7O4,Energy Is You - Vocal Radio Edit,234355,32,False,,,,,,
58stjpV04lJKmPgc2vxm6J,Love Is All I Got,186320,0,False,,,,,,"dubstep, electro house, dub"
0BUqmsbdo6NNrxrkw14e5g,Snstvty,185260,36,False,,,,,,"nu disco, french house, funky house, indie dance, disco house"
1Gsgn6QFYJgkBxEVC1jJnN,Moan - Trentemøller Remix,445330,0,False,,,,,,"minimal techno, electronica"
1KOTY2OVnEgua9eY76WxvT,Azul,226831,61,False,,,,,,"hard house, techno, phonk, hard techno"
4RWQ6PBepDkzf1XrVIbFeW,My Wings,247625,27,False,,,,,,"lounge, lounge"
2QBQ15Xg5KqfJbi361dKD6,Mercury,389060,0,False,,,,,,"organic house, chinese indie"
2has30uZnHlC3eCnM1nXeV,Love Me Already,243746,0,False,,,,,,
2jbZ3ES5KyUIJ8c814oPOo,Skyline Drift 94 - Original Mix,431020,1,False,,,,,,"hard techno, acid techno, techno, hardcore techno"
79X4fsJnREBHwFlA2nqzxo,Nebula,387619,0,False,,,,,,"techno, melodic techno, acid techno, minimal techno"
0QJWkLsRlvcpYsNeHoSZkB,Veins,264026,14,False,,,,,,"progressive house, edm, big room"
72XWsiLW8q2g8Lv0a010ha,The Great Escape,206520,60,False,,,,,,"pop punk, emo"
3sz8Gn0fOmXmyXOaPSWBJ9,Sweet Escape,232532,0,False,,,,,,"edm, tropical house"
1Ek1oOZaKFPYsa4ri0yu4u,ノーボーイ・ノークライ,214066,48,False,,,,,,"anime, j-rock"
3H0LRnAIsMQ1dFzlOchnLQ,All Cried Out (feat. Alex Newell) - The Magician Remix,278620,28,False,,,,,,house
3r47dnu7PhxIv0sYO8t7Xe,I Will Come Back,321073,0,False,,,,,,"nu disco, indie dance, alternative dance"
7gwcVydlmPFGeBogdmxckf,If Chickens Could Talk,436640,0,False,,,,,,"melodic house, organic house, progressive house, melodic techno"
74OTxQziaDz9WeQbTx9kPc,Video (feat. Tegan and Sara),263200,0,False,,,,,,"edm, progressive house"
5eLSXWSJphV4u3YZCNXySE,Escape,190866,53,False,,,,,,"techno, tech house"
3fU0407Cls1hLW1ap5w2Lr,You Wanted a Hit,546413,46,False,,,,,,"alternative dance, new rave"
29BNwy4DiJbLSf796C337g,Revolving Door,220506,41,False,,,,,,"rap rock, nu metal"
7CbUK19EUxPdOpqXounMmk,(OO),175466,17,False,,,,,,electro
5RByQFt9Mlo8hDYJ921tCv,"Around the World / Harder, Better, Faster, Stronger",342626,62,False,,,,,,"french house, electronic, electro"
4UTDJfQJr7my95FERZXg9Q,The Tribe,257142,43,False,,,,,,"melodic techno, techno, acid techno, melodic house"
3r6nLn0He79A16dFir8aUZ,Swept Away - Original Mix,346500,0,False,,,,,,downtempo
7y8aVfDkqt6qirGNivvs0M,One Girl / One Boy,243626,0,False,,,,,,"alternative dance, new rave"
4QYQkGiJO2ZB4i4N9oFpch,Heaven On Earth (feat. Sherry St. Germain),228741,29,False,,,,,,"electro house, edm"
2N8m6CYs74qQO4mjVcXO30,Dance Monkey,209438,75,False,,,,,,
5HNOvb7UD5oH6Q2nc6o11G,Discopolis 2.0 - Kydus Remix,222720,25,False,,,,,,"french house, synthwave, nu disco, italo disco, french house, nu disco, synthwave, tech house"
5mCLCA1bnQHPU4EZBtZgqo,Sternstunde - Joris Voorn Edit,226680,38,False,,,,,,"melodic techno, minimal techno, melodic house, techno, melodic techno, melodic house, deep house"
6DetvocRqx9ELX2aKmwj3g,How I Feel,189875,46,False,,,,,,"tech house, house"
3JMy4HCSvdwY6FMtvkdKfF,Here We Go Again,185424,42,True,,,,,,"pop punk, punk"
6AVKMRdQ16UFYMkNhauL8k,Acid Test,397584,7,False,,,,,,"acid techno, techno, hard techno, tekno"
64RHaFDHyDoAg0mn4fKlGL,Another Way,235701,39,False,,,,,,
4Jwes4qshAzDjBiUwGPZeR,Voyager - Marlon Hoffstadt aka DJ Daddy Trance Remix,316000,40,False,,,,,,"hard house, eurodance, trance, hard house, eurodance, techno, trance, hard house, eurodance, hypertechno, techno, trance"
5nm89cBJ7cWjhZBMVb4o1F,You're the One for Me (option4 Remix),320720,16,False,,,,,,
1VpZTcZyRH27oNa1QW4PHp,Sweet Love - Calling out Your Name,173579,1,False,,,,,,"tropical house, deep house"
214tNSr4epshNjQ6W2PTLg,You're Gonna Love Again,201306,43,False,,,,,,
5dIDcGF81nARBK94seV31R,Wolves,190777,0,False,,,,,,"electroclash, new rave, french house"
64BbK9SFKH2jk86U3dGj2P,Otherside,255373,84,False,,,,,,"funk rock, alternative rock, rock"
7egu63DOhNpivWOpGtzqGS,Lamb's Wool,276360,57,False,,,,,,
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,222640,90,False,,,,,,"jazz rap, east coast hip hop"
5ELRhUPf1f2Qc1x7hTFQ9l,Higher,170624,36,False,,,,,,"big room, edm, future house"
497k4sQ2fYCqx7LvMzu7jI,Got This Feeling [Mix Cut] - Original Mix,290034,35,False,,,,,,"progressive house, deep house, melodic house"
1zsDbmrf4ZkjW5hsSsaDjO,Born Slippy (Nuxx),456480,1,False,,,,,,"big beat, electronica"
1QfafdiychoTQRe06TJQit,Let Down,253280,0,False,,,,,,"dream pop, shoegaze"
4xsncq1W7ZomEJNyOQyGIs,Bound,240000,10,False,,,,,,tech house
2RaMogqMge302hL3paUaVP,Komm in Mich,266957,30,False,,,,,,"techno, hard techno, neue deutsche welle"
2Sgd4RyAQqqwflUACAnXPK,Inglorious Express,430718,20,False,,,,,,"indie dance, italo disco, melodic techno, italo dance, nu disco, indie dance, italo disco, italo dance, melodic techno"
4JkoHrppOsz2wXr2MzpX1T,White Lack,438213,17,False,,,,,,
7egdagjq8ypTqzxolahfKb,Desire - Charlotte de Witte Remix,472289,29,False,,,,,,"edm, techno, acid techno, hard techno, tekno"
46mSti37NWTIg9XOFulqLH,Home - Vintage Culture Remix,213333,56,False,,,,,,"melodic techno, house, progressive house, melodic house, tech house, brazilian bass, electronic, electro"
2ZKL2ComlqDDvRI8XAkJAK,Summer & Smoke - Collé Remix,235738,18,False,,,,,,"melodic house, melodic techno, afro house, afro tech, melodic techno, melodic house"
3ghWSRW7S0lLCseO0x0Efy,Around You,206055,19,False,,,,,,"trance, progressive trance, progressive house, melodic house, melodic techno"
22wYovc5ItAy5sGNONhUKd,My Love / Your Soul,271676,0,False,,,,,,"nu disco, french house, french indie pop"
7BZUuaMR3dN9GYdpAGYyJy,White Knuckle Ride,217200,0,False,,,,,,"acid jazz, funk"
08sBPUxQNoR8kgJvkL2S3C,Under The Moon - Lee Foss Remix,436890,0,False,,,,,,"tech house, house"
0voh5sxpWkU8G0YnC1O1rP,Loneliest Boy - Extended Version,342655,0,False,,,,,,"minimal techno, melodic house, melodic techno, electronica"
42DrQ0vbP0U4CZWBgJhefw,Human Failure - Aves Volare Remix,453540,9,False,,,,,,"melodic techno, melodic house, progressive house, melodic techno, indie dance, melodic house, progressive house"
2tj9YEjf5ezprI5DmmX1aT,Twenty Years,259546,0,False,,,,,,britpop
1SNo37dPx7FSlEoQwr1v5Z,SHIFT GEAR,213000,17,False,,,,,,"lo-fi house, lo-fi house"
3umznlBEmU6Y9PJF3FRpMA,First Time - Shubostar Remix,476443,0,False,,,,,,"indie dance, italo disco, italo dance, jazz house, indie dance, italo disco, italo dance"
0j36CNxT4hpel4SwkndMor,Miracle Aligner,245733,0,False,,,,,,baroque pop
63Eckykw9TdXwGcKEJNkvT,Search and Destroy,201595,0,False,,,,,,post-hardcore
1ok8sVrOcxSFpuVzygkQLx,Who Said,187348,34,False,,,,,,
66Z5aT1TO0NAYnOw2XWkOv,Letting Go - Radio Edit,191801,0,False,,,,,,
26kGpG63sjw8gvJJEUHN2y,Escape Artist,365416,5,False,,,,,,"techno, acid techno, hard techno"
1IbNYr8ByXsgwGbmOxLBXP,Friends,547244,0,False,,,,,,"melodic techno, minimal techno, techno, deep house, melodic house"
3UnkzTzx8ANeCh8ymXo5ap,One Track Mind,203120,35,False,,,,,,"nu disco, alternative dance, indie dance"
11flbqPHll2BaMLXhNKxbn,Angel Of The 90's,300387,19,False,,,,,,"hard techno, techno, acid techno, tekno"
0ItU52h7VCywUAy1UQ3CsN,Out Of Order,316466,6,False,,,,,,"hard techno, techno, acid techno"
1B7ZRRwmqbmkRKaJPWLqMb,Spiegel,366008,21,False,,,,,,"indie dance, italo disco, italo dance, indie dance, cold wave"
5WWuKsN4PzLa85Lpr9Jpg6,All The People In The World,221533,40,False,,,,,,
7pyzukQnkzBDpHICG2ta4i,Mistakes,393120,0,False,,,,,,
2MuswymkgHNvRQzLzwB4G3,Izakaya,184927,35,False,,,,,,"lo-fi, lo-fi hip hop, lo-fi beats"
51pQ7vY7WXzxskwloaeqyj,Stairway to Heaven - 1990 Remaster,478173,1,False,,,,,,"classic rock, rock, hard rock, rock and roll"
4MGx3WGUr8utOFBaHUJjpg,Wildfire - Radio Edit,225117,0,False,,,,,,"big room, edm"
0erFK7Ynt5wdvnaYXceN5q,Day,378771,0,False,,,,,,"melodic techno, melodic house, melodic techno, minimal techno, techno, deep house, melodic house"
6WVLxIaxCdPVeSZQ0dvQnb,Feel What You Want - Maywald Remix Radio Edit,217852,0,False,,,,,,tropical house
1nEqYa8UgT0wHWLBGS7kF9,Tokyo (Vampires & Wolves),231377,32,False,,,,,,indie
4leKTpVo37I9FDnVXer9gy,Hurricane - Feed Me Remix,223254,12,False,,,,,,"dubstep, electro house, dub"
04QZdz4g1qoDlPscXVXS1I,Underwater,349293,34,False,,,,,,
4XU00BpedVeOUBUF3bCuBX,Attached - Rodriguez Jr. Remix,360784,12,False,,,,,,"melodic house, melodic techno, organic house, progressive house, melodic techno, melodic house, minimal techno, deep house"
61RDJPVUdfwSaQ7M3eOgXc,comoverto...,227142,0,False,,,,,,
2yHRqpCzLlW0wgNOsraRbn,Too Soon,249760,0,False,,,,,,"french house, nu disco"
0bLe5mJhPoxZXE7jXGT3NE,Ariane,351944,21,False,,,,,,"melodic techno, minimal techno"
4nRd68hrqr2b5gKLX154HY,Vinyla Sky,482253,0,False,,,,,,"psytrance, trance, progressive trance"
3sWbIVUEdY2YyXzJoNj2zs,Toxic - Explicit Album Version,166933,41,True,,,,,,"rap rock, nu metal"
59NraMJsLaMCVtwXTSia8i,Prada,132359,80,True,,,,,,"hypertechno, grime, uk drill"
6OTxVSQr04IaDfipa3vyZn,Beul Un Latha - Kevin de Vries Remix,313548,9,False,,,,,,"trance, progressive trance, melodic techno, melodic house, techno"
5EOo9MsHAKZoNlZZDPrBXY,She Wolf (Falling to Pieces) [feat. Sia],222500,44,False,,,,,,edm
5ryQaaGSk55T2XcHFNrwHf,Check 4 U - Original Mix,361967,0,False,,,,,,"nu disco, deep house"
3IC5oKi7Fo7OLJlYj3fSOp,Do It For You,158958,39,False,,,,,,"hard house, eurodance, trance, uk garage, hypertechno, hard house, eurodance, trance, techno, hypertechno"
0Bc7D2OpXdj5cvu5YKod8z,fucking highschool people,225375,35,True,,,,,,"hard techno, techno, acid techno, hard house"
4iiQHKy1dIbYyRscZuaWTo,All That I Lost,259838,27,False,,,,,,"melodic house, progressive house, melodic techno"
3ymEudDqWNRSKdLL9sct2b,Chemistry - Original Mix,357950,0,False,,,,,,"nu disco, deep house"
4RyK6N4IQ85xxLgguQAFH5,Blue Jeans,209440,66,True,,,,,,
63WGk6ue6ttTnyFLGh7ogp,Wonderland (feat. Angelika Vee) - Radio Edit,181746,26,False,,,,,,"progressive house, future house, edm"
7yuUGBXakKjMjQnQssIP4I,Must've Been (feat. DRAM),210558,21,False,,,,,,"nu disco, alternative dance, indie dance"
4CLZlTPjaKqbadAJc031OQ,Pogo,226466,0,False,,,,,,"electroclash, new rave, french house"
1MsyEbEQca1sfC9JnkKnOm,Alaska,188717,0,False,,,,,,
3Pld11rrM7oz0ONBNtyNJ5,Stay in Love,250286,18,False,,,,,,french house
1rYrmHEVj9JFmo8C9hFTkj,Silent Heart - Voodoo & Serano Radio Edit,211346,16,False,,,,,,"trance, dansk pop, trance, trance"
6IdFO1sqWdl02uwACVwyRJ,Body Language,384843,0,False,,,,,,"techno, melodic techno, acid techno, tech house"
3lgoGEEfJNcRBBPKjFFPl8,The Blame Game,354393,36,False,,,,,,
4qGZja0cZLWR7ILYEKMzgq,Haunted - Original Mix,403750,10,False,,,,,,"trance, progressive trance"
2vbhhIS2PYixI7Y5fYqO30,Manila - Ewan Pearson Mix,312333,25,False,,,,,,electroclash
7pmhgnNyt4NDVAyJQJf7sV,Grains,417237,0,False,,,,,,"minimal techno, techno, acid techno"
321gv2jshdnYZ2hZSjPwuI,Stars,238125,27,False,,,,,,"edm, progressive house"
2mmlZmSxKixWUwQyjLI0hK,Purple Clouds,428145,4,False,,,,,,"melodic techno, minimal techno, techno, melodic house"
6Ua9Ylv2V1BXtjAaa3MPDs,Cool,221666,0,False,,,,,,edm
5KbhvaeqKIB2bZcJMyfezl,Hold Me Closer - Joel Corry Remix,248594,50,False,,,,,,"pop, dance pop"
3s2XZ9wf41ATt3MoErG92F,Dance With The Devil (The 6th Gate) - Reinier Zonneveld Remix,192000,0,False,,,,,,"techno, acid techno, hard techno, tekno, minimal techno, electronica, techno"
0FibDOltyBD3ACAcpOJFbF,VI - Original Mix,319200,25,False,,,,,,"indie dance, melodic techno, melodic house"
0163ud7I4Vb0ID5K7WBkq9,Piercing Light,291314,52,False,,,,,,
0yQA1ujGy7IsGLhEOVystE,These Chains,253102,31,False,,,,,,"alternative dance, new rave, indie dance"
5JwcXZBFsBTVhchPYARbPP,Digital Girl,211018,3,False,,,,,,"chillwave, dream pop"
5fgb3Md1xjt3mxeBqguiIA,I Would Do Anything for You,214080,59,False,,,,,,
7k6ds2BvraCzxPW95vSOwd,In My Mind,274899,43,False,,,,,,"hard techno, techno, acid techno, hard techno, techno, acid techno, tekno"
7vqcDtNvoJn5pXhktc8qe8,Solitary Daze,463405,0,False,,,,,,"melodic techno, techno, minimal techno, tech house, minimal techno, melodic techno, techno"
4Bfn1AXTNX9ETEj4HESIu7,Try to Lose,216133,0,False,,,,,,"alternative dance, indie dance, nu disco"
1uQWXYiUnFpwNj8Yxwx2hu,Glockenspiel Song,261066,23,False,,,,,,
2ae8Zir5qhtyjzlnqtJzX4,For a Feeling (feat. RHODES) - Layton Giordani Remix,484218,40,False,,,,,,"melodic techno, house, progressive house, melodic house, tech house, melodic techno, melodic house, techno, progressive house, techno, melodic techno, acid techno, tech house"
66uD2Gp6k1fkml5xafmdxV,ALLES IST WIE ES IST,168163,31,False,,,,,,"techno, hard techno, neue deutsche welle"
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",251466,79,True,,,,,,
6kwAbEjseqBob48jCus7Sz,Elastic Heart,257200,77,False,,,,,,
5I4Iik09oGpx4kvZlaUZW0,After Life (Point Point Remix),230400,0,False,,,,,,"future house, bass house, g-house, house, future bass"
5YPfFN0EsuvOgisgC4tzBq,Summer Luv (feat. Crystal Fighters),179634,31,False,,,,,,"nu disco, alternative dance"
6JNJERZGJwDVgkmbohBw7u,Self Control,246440,78,False,,,,,,
5lvLiD5JeZuYdY1qIdrv5P,You,408833,30,False,,,,,,"techno, melodic techno"
5kwTdbmR4WXkjISa1U1Yao,Lights - Bakermat Remix,262226,35,False,,,,,,tropical house
6xy6jNeNTYwjnKTDzMyHw2,Zombie,306440,2,False,,,,,,
2gHkzZeCMjbS9e2jODbm8X,Reservoir - Jacques Lu Cont Remix,387292,0,False,,,,,,"new rave, alternative dance"
5npqVYHjQeHFTE9iZBio6Q,When The Sun Goes Down,200013,0,False,,,,,,"indie, garage rock"
3lkIfY7j5Lv5aRtnDubC2B,Un Prophète,520336,7,False,,,,,,melodic house
6stM9ZB0ttxLOcFMYXSWIL,Yesterday Has Come,210269,4,False,,,,,,"brazilian bass, electronic, electro, g-house, nu disco, jazz funk, funky house"
5NagG9mPJeTrO0ut3lZZhW,Shadow Of Tears,458911,30,False,,,,,,"hard techno, techno, acid techno, tekno, french rap"
